지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
146,2019-03-01 05:00,2.6,,.8,200,96,7.1,2,1015.6,1023.3,,,,,10,10,,9,92,,16,1.7,,,,
146,2019-03-01 06:00,2.7,,.8,110,97,7.2,2.2,1015.7,1023.4,,,,,10,10,,9,90,,16,2.5,,,,
146,2019-03-01 07:00,2.4,,.1,0,96,7,1.8,1016.2,1023.9,,,,,10,10,,8,87,,16,2,,,,
146,2019-03-01 08:00,2.6,,1.6,90,95,7,1.8,1016.1,1023.8,0,.05,,,10,10,,9,94,,16,3.3,,,,
146,2019-03-01 09:00,3,,1.2,70,91,6.9,1.6,1016.1,1023.8,0,.48,,,0,0,,,105,,1916,5.5,,,,
146,2019-03-01 10:00,5.2,,.3,0,72,6.3,.5,1016.2,1023.9,.9,1.35,,,0,0,,,137,,19,9.3,,,,
146,2019-03-01 11:00,6.9,,1.4,340,62,6.2,.1,1015.7,1023.3,1,2.03,,,0,0,,,186,,4019,15.4,,,,
146,2019-03-01 12:00,9.3,,1.7,320,47,5.5,-1.4,1014.9,1022.4,1,2.47,,,0,0,,,379,,40,20.2,,,,
146,2019-03-01 13:00,11.8,,2.1,320,35,4.9,-3.1,1013.9,1021.3,1,2.71,,,0,0,,,502,,40,23.3,,,,
146,2019-03-01 14:00,12.2,,3,320,34,4.8,-3.2,1013.5,1020.9,1,2.67,,,0,0,,,866,,40,23.1,,,,
146,2019-03-01 15:00,12,,3.5,290,29,4.1,-5.5,1013.5,1020.9,1,2.35,,,0,0,,,1159,,40,21.2,,,,
146,2019-03-01 16:00,12.3,,3,320,27,3.8,-6.2,1013.3,1020.7,1,1.86,,,0,0,,,1183,,,18.7,,,,
146,2019-03-01 17:00,11,,3.6,270,38,5,-2.7,1013.4,1020.9,1,1.07,,,2,0,Ci,,896,,40,12.9,,,,
146,2019-03-01 18:00,8.5,,2.6,270,55,6.1,0,1013.9,1021.4,.7,.35,,,3,0,Ci,,558,,40,7.3,,,,
146,2019-03-01 19:00,6.4,,1.8,250,69,6.6,1.1,1014.5,1022.1,0,.01,,,4,4,,12,328,,40,4.3,,,,
146,2019-03-01 20:00,5.1,,1.9,230,81,7.1,2.1,1014.7,1022.3,,,,,6,6,,10,218,,4019,3,,,,
146,2019-03-01 21:00,4.2,,1.9,230,92,7.6,3,1015.2,1022.9,,,,,8,0,Ci,,175,,19,2.3,,,,
146,2019-03-01 22:00,3.3,,.1,0,96,7.4,2.7,1015.7,1023.4,,,,,6,6,,7,143,,19,1.1,,,,
146,2019-03-01 23:00,2.5,,.5,20,99,7.2,2.3,1015.4,1023.1,,,,,8,8,,4,71,,1916,.2,,,,
146,2019-03-02 00:00,1.9,,1.7,50,99,6.9,1.7,1014.6,1022.3,,,,,10,10,,7,70,,16,.2,,,,
146,2019-03-02 01:00,2.3,,.6,110,99,7.1,2.1,1014.1,1021.8,,,,,9,1,,69,130,,1916,0,,,,
146,2019-03-02 02:00,2.4,,1.2,110,88,6.4,.6,1014.2,1021.9,,,,,9,3,,67,239,,19,-.4,,,,
146,2019-03-02 03:00,1.4,,.4,0,89,6,-.2,1013.7,1021.4,,,,,5,0,Ci,,213,,19,-.9,,,,
146,2019-03-02 04:00,-.7,,.8,50,99,5.8,-.8,1013.3,1021.1,,,,,10,10,,4,44,,1916,-1.9,,,,
146,2019-03-02 05:00,0,,.4,0,99,6.1,-.1,1013,1020.8,,,,,4,0,Ci,,185,,1916,-2.5,,,,
146,2019-03-02 06:00,.3,,.7,110,96,6,-.2,1013.1,1020.9,,,,,7,0,Ci,,230,,19,-2.8,,,,
146,2019-03-02 07:00,-.5,,.4,0,98,5.8,-.7,1013.5,1021.3,,,,,4,0,Ci,,212,,19,-2.9,,,,
146,2019-03-02 08:00,-.1,,1.2,360,92,5.6,-1.2,1013,1020.8,.3,.15,,,1,0,Ci,,208,,19,-1.5,,,,
146,2019-03-02 09:00,2.5,,.5,320,75,5.5,-1.4,1013.4,1021.1,1,.76,,,0,0,,,290,,19,2,,,,
146,2019-03-02 10:00,5.9,,.8,340,60,5.6,-1.2,1012.9,1020.5,1,1.46,,,3,0,Ci,,456,,4019,8.7,,,,
146,2019-03-02 11:00,8.6,,1.4,320,53,5.9,-.4,1012.7,1020.2,1,1.95,,,7,0,Ci,,537,,40,14.9,,,,
146,2019-03-02 12:00,12,,1.7,360,39,5.5,-1.5,1011.5,1018.9,1,2.19,,,7,0,Ci,,716,,40,19,,,,
146,2019-03-02 13:00,13.9,,1.8,340,34,5.4,-1.7,1010.5,1017.8,1,2.4,,,7,0,Ci,,836,,40,20.9,,,,
146,2019-03-02 14:00,15.9,,1.5,340,27,4.9,-3.1,1009.5,1016.8,1,2.36,,,8,0,Ci,,1018,,40,24.4,,,,
146,2019-03-02 15:00,15.7,,1.9,340,27,4.8,-3.2,1008.8,1016.1,1,2.07,,,7,0,Ci,,1095,,,22.9,,,,
146,2019-03-02 16:00,15.4,,2.4,320,29,5.1,-2.5,1008.5,1015.8,.3,1.2,,,9,0,Ci,,1119,,,18.2,,,,
146,2019-03-02 17:00,14.7,,2.9,320,30,5,-2.7,1008.7,1016,.7,.93,,,7,0,Ci,,1032,,,14.5,,,,
146,2019-03-02 18:00,13.3,,2.3,340,32,4.9,-3,1009,1016.3,0,.19,,,10,10,As,30,1033,,,10.1,,,,
146,2019-03-02 19:00,12.2,,1.4,320,46,6.5,.9,1009.1,1016.5,0,.01,,,10,9,,44,798,,40,8.4,,,,
146,2019-03-02 20:00,11.7,,.9,290,53,7.3,2.4,1009.1,1016.5,,,,,10,10,,49,694,,40,7.3,,,,
146,2019-03-02 21:00,11.3,,1.3,290,56,7.5,2.8,1009.4,1016.8,,,,,9,9,Ac,38,662,,40,6.6,,,,
146,2019-03-02 22:00,10.7,,.5,270,58,7.4,2.7,1009.4,1016.8,,,,,9,9,,43,618,,40,6.2,,,,
146,2019-03-02 23:00,10,,1.1,250,61,7.5,2.8,1009.3,1016.8,,,,,10,10,,46,567,,40,5.4,,,,
146,2019-03-03 00:00,9.4,,0,0,62,7.3,2.4,1009,1016.5,,,,,10,10,As,30,522,,40,4.9,,,,
146,2019-03-03 01:00,8.7,,.4,0,61,6.8,1.5,1009,1016.5,,,,,9,7,,51,597,,40,4.1,,,,
146,2019-03-03 02:00,7.7,,.3,0,62,6.5,.8,1009.1,1016.6,,,,,8,1,,49,642,,40,3.4,,,,
146,2019-03-03 03:00,7.3,,1,110,62,6.3,.4,1008.9,1016.4,,,,,7,0,Ci,,682,,40,2.2,,,,
146,2019-03-03 04:00,6.2,,.9,90,68,6.4,.7,1008,1015.6,,,,,8,0,Ci,,579,,40,1.8,,,,
146,2019-03-03 05:00,5.5,,.7,110,70,6.3,.4,1007.4,1015,,,,,4,0,Ci,,611,,40,1,,,,
146,2019-03-03 06:00,5,,1.3,140,73,6.3,.5,1007,1014.6,,,,,0,0,,,561,,40,.6,,,,
146,2019-03-03 07:00,4.6,,.9,110,74,6.2,.3,1006.9,1014.5,,,,,0,0,,,548,,40,.2,,,,
146,2019-03-03 08:00,4.6,,.9,90,75,6.3,.5,1007,1014.6,0,.09,,,4,0,Ci,,504,,40,1.6,,,,
146,2019-03-03 09:00,6.3,,1,140,67,6.4,.6,1007.2,1014.7,.3,.54,,,7,0,Ci,,531,,40,6.7,,,,
146,2019-03-03 10:00,9.2,,.1,0,58,6.7,1.3,1007,1014.4,.6,1.11,,,7,4,AcCi,40,590,,40,9.3,,,,
146,2019-03-03 11:00,11.8,,1.1,340,49,6.8,1.4,1006.3,1013.7,.8,1.65,,,7,3,AcCi,41,624,,40,17.3,,,,
146,2019-03-03 12:00,13.4,,1.4,290,41,6.2,.3,1005.3,1012.6,.9,2.05,,,8,4,AcCi,39,722,,40,19.3,,,,
146,2019-03-03 13:00,14.6,,2.6,320,40,6.6,1.1,1004.4,1011.7,.5,1.87,,,9,0,Ci,,783,,40,20,,,,
146,2019-03-03 14:00,14.8,,2.4,320,40,6.7,1.3,1003.4,1010.7,0,1.46,,,9,0,Ci,,739,,40,18.4,,,,
146,2019-03-03 15:00,14.1,,2.3,290,41,6.6,1,1002.9,1010.2,0,.89,,,10,10,As,35,730,,40,14.5,,,,
146,2019-03-03 16:00,13.8,,2,320,40,6.3,.4,1002.7,1010,0,.36,,,10,10,As,33,936,,40,12.4,,,,
146,2019-03-03 17:00,12.5,,2.2,270,44,6.3,.5,1002.6,1009.9,0,.29,,,10,10,As,35,600,,40,10.8,,,,
146,2019-03-03 18:00,12.1,,1.7,270,45,6.3,.5,1002.5,1009.8,0,.12,,,10,10,As,35,591,,40,9.1,,,,
146,2019-03-03 19:00,11,,1.8,230,48,6.2,.3,1003.1,1010.5,0,.01,,,10,10,,38,501,,40,7.8,,,,
146,2019-03-03 20:00,10.3,,1.2,230,52,6.5,.8,1003.3,1010.7,,,,,10,10,,39,445,,40,7,,,,
146,2019-03-03 21:00,10,,.9,250,54,6.6,1.1,1003.4,1010.8,,,,,10,10,As,34,438,,40,6.6,,,,
146,2019-03-03 22:00,9.2,,.9,230,58,6.7,1.3,1003.8,1011.2,,,,,7,7,,30,402,,40,5.8,,,,
146,2019-03-03 23:00,9.4,,.2,0,56,6.6,1,1003.6,1011,,,,,10,8,,30,433,,40,5.8,,,,
146,2019-03-04 00:00,8.1,,1.5,20,65,7,1.9,1003.6,1011.1,,,,,10,10,,,343,,40,5.4,,,,
146,2019-03-04 01:00,7.8,,.8,50,65,6.9,1.6,1003.5,1011,,,,,10,5,,32,355,,40,5.1,,,,
146,2019-03-04 02:00,7.2,,1.2,20,67,6.8,1.4,1003.4,1010.9,,,,,9,9,,32,345,,40,4.7,,,,
146,2019-03-04 03:00,7.3,,.4,0,63,6.4,.7,1003.2,1010.7,,,,,9,9,Ac,31,449,,40,4.2,,,,
146,2019-03-04 04:00,6.8,,.1,0,64,6.3,.4,1003.2,1010.7,,,,,9,9,Ac,32,425,,40,4,,,,
146,2019-03-04 05:00,6.6,,1,270,66,6.4,.6,1003.4,1010.9,,,,,10,10,As,31,372,,40,4.2,,,,
146,2019-03-04 06:00,6.3,,1.5,230,76,7.2,2.3,1003.8,1011.3,,,,,10,10,As,29,256,,40,3.9,,,,
146,2019-03-04 07:00,6.1,,.8,290,78,7.3,2.5,1004.3,1011.8,0,0,,,9,8,AcCi,31,251,,40,3.9,,,,
146,2019-03-04 08:00,6.1,,.8,20,76,7.1,2.1,1005.2,1012.7,0,.09,,,9,6,AcCi,36,274,,40,5.2,,,,
146,2019-03-04 09:00,7.3,,.8,230,72,7.3,2.5,1006.1,1013.6,0,.44,,,9,4,AcCi,35,263,,40,8.1,,,,
146,2019-03-04 10:00,8.3,,.6,320,65,7.1,2,1006.5,1014,0,.92,,,8,2,AcCi,40,287,,40,11.7,,,,
146,2019-03-04 11:00,10.3,,1.4,230,61,7.6,3,1006.7,1014.1,.7,1.7,,,6,0,Ci,,277,,40,16.7,,,,
146,2019-03-04 12:00,11.1,,2.2,270,59,7.7,3.3,1006.7,1014.1,1,2.24,,,3,0,Ci,,271,,40,20.3,,,,
146,2019-03-04 13:00,12.6,,2.1,270,54,7.8,3.5,1006.6,1014,1,2.42,,,1,0,Ci,,306,,40,22.5,,,,
146,2019-03-04 14:00,13.4,,3.4,230,53,8.1,4,1006.2,1013.5,1,2.4,,,0,0,,,313,,40,22.8,,,,
146,2019-03-04 15:00,13.2,,3.8,250,51,7.7,3.2,1006.4,1013.7,1,2.12,,,0,0,,,343,,40,21.1,,,,
146,2019-03-04 16:00,12.2,,3.4,230,57,8.1,3.9,1006.9,1014.3,1,1.61,,,0,0,,,290,,40,18.2,,,,
146,2019-03-04 17:00,11.4,,3.3,230,57,7.6,3.1,1007.5,1014.9,1,.97,,,0,0,,,318,,40,13.8,,,,
146,2019-03-04 18:00,9.4,,2.8,230,62,7.3,2.4,1008.3,1015.7,.3,.35,,,0,0,,,286,,40,8.7,,,,
146,2019-03-04 19:00,7.7,,2.5,230,71,7.4,2.7,1009.4,1016.9,0,.02,,,0,0,,,235,,40,5.7,,,,
146,2019-03-04 20:00,6.8,,1.3,200,74,7.3,2.4,1010.2,1017.8,,,,,0,0,,,230,,40,4.1,,,,
146,2019-03-04 21:00,6.6,,1.8,230,74,7.2,2.2,1011.7,1019.3,,,,,0,0,,,231,,40,3.3,,,,
146,2019-03-04 22:00,6.2,,2.7,230,88,8.3,4.3,1012.9,1020.5,,,,,0,0,,,146,,4019,3.4,,,,
146,2019-03-04 23:00,5.8,,0,0,91,8.4,4.4,1012.6,1020.2,,,,,0,0,,,135,,19,1.9,,,,
146,2019-03-05 00:00,5.1,,1,140,80,7,1.9,1012.8,1020.4,,,,,0,0,,,199,,19,1.3,,,,
146,2019-03-05 01:00,4.1,,1.6,140,80,6.5,.9,1013.3,1020.9,,,,,7,7,,5,205,,19,1.1,,,,
146,2019-03-05 02:00,3.6,,2,140,81,6.4,.6,1013.6,1021.3,,,,,8,8,,4,203,,19,.8,,,,
146,2019-03-05 03:00,3.1,,1.3,110,84,6.4,.6,1013.9,1021.6,,,,,0,0,,,189,,19,.4,,,,
146,2019-03-05 04:00,2.9,,1.1,140,84,6.3,.4,1013.1,1020.8,,,,,0,0,,,187,,19,0,,,,
146,2019-03-05 05:00,2.5,,1.5,140,86,6.2,.3,1013.4,1021.1,,,,,0,0,,,174,,19,.1,,,,
146,2019-03-05 06:00,2.8,,.9,140,88,6.6,1,1013.7,1021.4,,,,,0,0,,,173,,19,-.2,,,,
146,2019-03-05 07:00,2.5,,2.1,140,89,6.5,.8,1014,1021.7,0,0,,,3,0,Ci,,175,,19,-.2,,,,
146,2019-03-05 08:00,3.2,,1.4,140,86,6.6,1,1013.8,1021.5,0,.15,,,5,0,Ci,,189,,19,1,,,,
146,2019-03-05 09:00,5.8,,1.1,140,76,7,1.8,1014.1,1021.7,0,.59,,,4,0,Ci,,230,,19,6.5,,,,
146,2019-03-05 10:00,9.1,,.8,180,62,7.1,2.1,1014.4,1021.9,.8,1.23,,,4,0,Ci,,261,,4019,11,,,,
146,2019-03-05 11:00,11.8,,.9,180,50,6.9,1.6,1014.4,1021.8,1,1.71,,,0,0,,,321,,40,15.9,,,,
146,2019-03-05 12:00,12.7,,1.1,250,39,5.7,-.9,1013.9,1021.3,.3,1.74,,,7,0,Ci,,510,,40,18.1,,,,
146,2019-03-05 13:00,13.4,,1.8,320,43,6.6,1,1013.2,1020.6,.1,1.67,,,8,0,Ci,,517,,40,18.3,,,,
146,2019-03-05 14:00,13.3,,2.3,270,42,6.4,.6,1013,1020.4,0,1.32,,,9,0,Ci,,539,,40,17.4,,,,
146,2019-03-05 15:00,12.9,,2.3,270,42,6.2,.2,1013,1020.4,0,.96,,,9,0,Ci,,570,,40,14.8,,,,
146,2019-03-05 16:00,12.5,,1.8,250,46,6.6,1.1,1012.7,1020.1,0,.65,,,9,0,Ci,,574,,40,13.1,,,,
146,2019-03-05 17:00,11.6,,2.6,320,46,6.2,.3,1012.2,1019.6,0,.41,,,9,0,Ci,,638,,40,11.3,,,,
146,2019-03-05 18:00,10.9,,2.1,340,52,6.8,1.4,1012.1,1019.6,0,.19,,,9,0,Ci,,451,,40,8.7,,,,
146,2019-03-05 19:00,10.1,,1,290,55,6.8,1.4,1012.9,1020.4,0,.01,,,10,4,,44,357,,40,7.2,,,,
146,2019-03-05 20:00,9.4,,.1,0,57,6.7,1.2,1012.9,1020.4,,,,,10,9,,40,340,,40,6.4,,,,
146,2019-03-05 21:00,9.2,,1.1,50,56,6.5,.8,1012.3,1019.8,,,,,9,6,AcCi,36,400,,40,6.2,,,,
146,2019-03-05 22:00,9.2,,.4,0,58,6.7,1.3,1013.1,1020.6,,,,,10,9,,40,358,,40,5.9,,,,
146,2019-03-05 23:00,9.1,,.6,200,58,6.7,1.2,1013.2,1020.7,,,,,10,9,,29,343,,40,5.9,,,,
146,2019-03-06 00:00,7.9,,1.6,50,66,7,1.9,1012.3,1019.8,,,,,10,10,As,28,309,,40,5.5,,,,
146,2019-03-06 01:00,8,,.8,90,66,7.1,2,1012.2,1019.7,,,,,10,7,,26,287,,40,5.5,,,,
146,2019-03-06 02:00,8.2,,.5,90,67,7.3,2.4,1011.8,1019.3,,,,,10,10,,25,291,,40,5.6,,,,
146,2019-03-06 03:00,8.2,,.3,0,64,6.9,1.7,1011.5,1019,,,,,10,10,As,23,354,,40,5.6,,,,
146,2019-03-06 04:00,7.4,,.5,340,74,7.6,3,1011,1018.5,,,,,10,10,As,28,248,,40,5.5,,,,
146,2019-03-06 05:00,7.7,,.4,0,70,7.3,2.5,1010.5,1018,,,,,10,10,As,26,289,,40,5.2,,,,
146,2019-03-06 06:00,7.4,,1.1,140,70,7.2,2.2,1010.2,1017.7,,,,,10,10,As,21,339,,40,4.9,,,,
146,2019-03-06 07:00,7.3,,.4,0,68,6.9,1.7,1010.1,1017.6,0,0,,,10,10,As,30,356,,40,4.7,,,,
146,2019-03-06 08:00,7.5,,.2,0,72,7.4,2.7,1009.8,1017.3,0,.09,,,9,4,AcCi,42,311,,40,5.1,,,,
146,2019-03-06 09:00,9.2,,.5,360,63,7.3,2.5,1010.2,1017.7,.1,.5,,,8,5,AcCi,42,346,,40,9.2,,,,
146,2019-03-06 10:00,9.6,,1.3,340,63,7.5,2.8,1010.3,1017.8,.1,.79,,,6,1,AcCi,42,311,,40,11.3,,,,
146,2019-03-06 11:00,11.9,,1,340,53,7.4,2.6,1009.8,1017.2,1,1.86,,,4,3,AcCi,42,348,,40,19.1,,,,
146,2019-03-06 12:00,14.6,,1.1,320,41,6.8,1.4,1008.7,1016,1,2.3,,,1,0,Ci,,472,,40,23.4,,,,
146,2019-03-06 13:00,14.4,,1.6,320,36,5.9,-.5,1007.6,1014.9,1,2.51,,,1,0,Ci,,536,,40,25.3,,,,
146,2019-03-06 14:00,14.7,,2.6,340,32,5.4,-1.8,1006.3,1013.6,1,2.45,,,1,0,Ci,,735,,40,25.5,,,,
146,2019-03-06 15:00,13.7,,4.6,270,39,6.1,0,1005.5,1012.8,.9,2.1,,,7,7,Ac,38,514,,40,21.1,,,,
146,2019-03-06 16:00,12.4,,4.3,270,39,5.6,-1.1,1005.8,1013.2,.2,.47,,,9,9,Ac,38,603,,40,15,,,,
146,2019-03-06 17:00,11.8,,4,270,44,6.1,0,1005.9,1013.3,0,.6,,,8,8,Ac,38,602,,40,13.7,,,,
146,2019-03-06 18:00,10.8,,2.2,250,55,7.1,2.1,1006.5,1013.9,0,.21,,,8,2,ScAc,13,481,,40,10.4,,,,
146,2019-03-06 19:00,9.6,,3.6,270,57,6.8,1.4,1007,1014.4,0,.02,,,0,0,,,497,,40,8.2,,,,
146,2019-03-06 20:00,8.2,,1.9,250,66,7.2,2.2,1007.4,1014.9,,,,,2,2,,11,393,,40,6.3,,,,
146,2019-03-06 21:00,6.2,,2.3,250,91,8.6,4.8,1007.8,1015.4,,,,,3,3,Sc,10,209,,4019,5.1,,,,
146,2019-03-06 22:00,5,,2.2,230,99,8.6,4.8,1008.2,1015.8,,,,,7,7,,6,166,,19,3.9,,,,
146,2019-03-06 23:00,4.8,,2.2,250,99,8.5,4.6,1008.9,1016.5,,,,,8,4,,2,167,,19,4.3,,,,
146,2019-03-07 00:00,4.8,,1.5,250,99,8.5,4.6,1009.2,1016.8,,,,,7,7,,,171,,19,5.4,,,,
146,2019-03-07 01:00,4.8,,2.2,230,99,8.5,4.6,1009.4,1017,,,,,2,2,,1,175,,19,5.6,,,,
146,2019-03-07 02:00,4.7,,1.5,250,99,8.4,4.5,1009.6,1017.2,,,,,9,9,,2,187,,19,5.2,,,,
146,2019-03-07 03:00,5,,1.2,250,98,8.5,4.7,1009.4,1017,,,,,9,9,Sc,10,192,,19,5.3,,,,
146,2019-03-07 04:00,5.1,,1.5,270,96,8.4,4.5,1009.5,1017.1,,,,,8,8,Sc,10,198,,19,4.9,,,,
146,2019-03-07 05:00,4.4,,1.8,230,97,8.1,3.9,1009.6,1017.2,,,,,8,8,Sc,10,204,,19,3.6,,,,
146,2019-03-07 06:00,4.2,,1.2,230,99,8.1,4,1010.2,1017.8,,,,,8,8,Sc,10,194,,19,3,,,,
146,2019-03-07 07:00,4.1,,.1,0,99,8.1,3.9,1011,1018.6,0,0,,,8,8,Sc,10,191,,19,2.9,,,,
146,2019-03-07 08:00,4.5,,1.5,230,96,8.1,3.9,1011.6,1019.2,0,.05,,,8,8,Sc,12,255,,19,4.8,,,,
146,2019-03-07 09:00,5.2,,1.2,250,89,7.8,3.5,1012.4,1020,0,.31,,,8,8,Sc,12,319,,19,7.1,,,,
146,2019-03-07 10:00,5.8,,2,250,81,7.4,2.7,1013,1020.6,0,.79,,,8,8,Sc,12,429,,19,10.1,,,,
146,2019-03-07 11:00,6.4,,2.3,250,76,7.3,2.4,1013.3,1020.9,0,1.07,,,9,9,Sc,10,468,,19,10.6,,,,
146,2019-03-07 12:00,8,,1.4,270,65,7,1.8,1013.5,1021,.2,1.33,,,7,7,Sc,10,503,,4019,16.4,,,,
146,2019-03-07 13:00,9.3,,1.9,340,61,7.1,2.1,1013.4,1020.9,.5,1.83,,,7,7,Sc,10,625,,40,16.3,,,,
146,2019-03-07 14:00,9.8,,2.5,290,59,7.1,2.1,1012.7,1020.2,.3,1.5,,,8,8,Sc,12,809,,40,16.4,,,,
146,2019-03-07 15:00,10.8,,3,270,58,7.5,2.8,1012.4,1019.9,.3,1.17,,,6,6,Sc,10,1114,,40,16.6,,,,
146,2019-03-07 16:00,11.1,,3.6,250,59,7.7,3.3,1012.6,1020,1,1.94,,,3,3,Sc,12,1302,,,17.4,,,,
146,2019-03-07 17:00,9.3,,3.6,250,64,7.5,2.8,1012.9,1020.4,1,1.15,,,3,3,Sc,12,1309,,,12.5,,,,
146,2019-03-07 18:00,7.7,,2.4,250,70,7.3,2.5,1013.6,1021.1,1,.45,,,0,0,,,1525,,,8.2,,,,
146,2019-03-07 19:00,6.3,,2.9,230,75,7.1,2.1,1014.6,1022.2,0,.04,,,4,4,,15,1093,,,5.7,,,,
146,2019-03-07 20:00,4.9,,2.1,230,85,7.3,2.5,1015.1,1022.8,,,,,0,0,,,1000,,,3.7,,,,
146,2019-03-07 21:00,4.2,,2.9,230,88,7.2,2.3,1015.8,1023.5,,,,,0,0,,,1075,,,2.7,,,,
146,2019-03-07 22:00,3.5,,2.8,230,89,7,1.8,1016.9,1024.6,,,,,0,0,,,1191,,,2,,,,
146,2019-03-07 23:00,3.6,,.6,200,88,6.9,1.7,1017.1,1024.8,,,,,1,0,,,1272,,,.7,,,,
146,2019-03-08 00:00,3.1,,.9,180,90,6.9,1.6,1017.2,1024.9,,,,,0,0,,,1093,,,.1,,,,
146,2019-03-08 01:00,1.9,,1.6,140,91,6.3,.5,1017.1,1024.8,,,,,0,0,,,805,,19,-.4,,,,
146,2019-03-08 02:00,1.5,,1.1,160,94,6.4,.6,1017.7,1025.5,,,,,0,0,,,774,,19,-.9,,,,
146,2019-03-08 03:00,1,,1.6,110,94,6.2,.1,1017.4,1025.2,,,,,0,0,,,704,,19,-1.1,,,,
146,2019-03-08 04:00,0,,1.8,140,97,5.9,-.4,1017.1,1024.9,,,,,0,0,,,610,,19,-1.6,,,,
146,2019-03-08 05:00,-.2,,1.7,140,98,5.9,-.4,1017.3,1025.1,,,,,0,0,,,647,,19,-1.9,,,,
146,2019-03-08 06:00,-.4,,1.6,140,98,5.8,-.6,1017.6,1025.4,,,,,0,0,,,610,,19,-2.4,,,,
146,2019-03-08 07:00,-.8,,1.6,140,99,5.7,-.9,1018.2,1026,0,0,,,0,0,,,611,,19,-3.2,,,,
146,2019-03-08 08:00,1.6,,.7,110,90,6.2,.1,1018.8,1026.6,.6,.27,,,0,0,,,831,,19,-1.3,,,,
146,2019-03-08 09:00,3.7,,.7,160,82,6.5,.9,1019.3,1027,1,1.02,,,0,0,,,1000,,19,4.8,,,,
146,2019-03-08 10:00,5.8,,.7,320,68,6.2,.3,1019.4,1027.1,1,1.79,,,0,0,,,1315,,,8.2,,,,
146,2019-03-08 11:00,7.9,,1.2,270,63,6.7,1.2,1019.4,1027,1,2.4,,,0,0,,,1125,,,16.4,,,,
146,2019-03-08 12:00,10,,1.4,250,46,5.6,-1.1,1018.9,1026.4,1,2.84,,,0,0,,,1776,,,21.2,,,,
146,2019-03-08 13:00,11.7,,1.8,250,37,5.1,-2.5,1018.1,1025.6,1,3.08,,,0,0,,,2000,,,24.2,,,,
146,2019-03-08 14:00,13.2,,1.5,290,34,5.2,-2.3,1017,1024.4,1,3.01,,,0,0,,,2000,,,25.7,,,,
146,2019-03-08 15:00,14,,1.8,360,32,5.1,-2.4,1016.4,1023.8,1,2.63,,,0,0,,,2000,,,25,,,,
146,2019-03-08 16:00,13.7,,1.9,290,26,4.1,-5.4,1016.2,1023.6,1,2.07,,,0,0,,,2000,,,22,,,,
146,2019-03-08 17:00,12.8,,3,270,39,5.8,-.8,1016.3,1023.7,1,1.32,,,0,0,,,1753,,,15.9,,,,
146,2019-03-08 18:00,10,,2.9,270,41,5,-2.6,1016.9,1024.4,1,.56,,,0,0,,,2000,,,9.6,,,,
146,2019-03-08 19:00,7.5,,2.2,270,43,4.5,-4.2,1017.5,1025.1,.1,.03,,,0,0,,,1995,,,5.5,,,,
146,2019-03-08 20:00,6.1,,1.9,250,55,5.2,-2.2,1017.9,1025.5,,,,,2,0,,,1992,,,3.6,,,,
146,2019-03-08 21:00,5.1,,1.5,230,66,5.8,-.7,1018.3,1026,,,,,1,0,Ci,,1707,,,2.1,,,,
146,2019-03-08 22:00,5.3,,.9,180,60,5.4,-1.8,1018.4,1026.1,,,,,1,0,,,1944,,,1,,,,
146,2019-03-08 23:00,3.9,,1.3,140,62,5,-2.7,1018.5,1026.2,,,,,1,0,,,1832,,,.1,,,,
146,2019-03-09 00:00,3.6,,.4,0,60,4.8,-3.4,1018.5,1026.2,,,,,2,0,Ci,,1838,,,-.5,,,,
146,2019-03-09 01:00,2.2,,.4,0,60,4.3,-4.7,1017.9,1025.6,,,,,1,1,,73,1894,,,-.9,,,,
146,2019-03-09 02:00,1.8,,1.2,140,57,4,-5.8,1017.3,1025.1,,,,,1,1,,67,2000,,,-1.2,,,,
146,2019-03-09 03:00,1.5,,1.1,140,58,4,-5.8,1016.6,1024.4,,,,,1,0,Ci,,2000,,,-1.6,,,,
146,2019-03-09 04:00,1.7,,.9,110,59,4.1,-5.4,1016.2,1023.9,,,,,1,0,Ci,,2000,,,-2,,,,
146,2019-03-09 05:00,.9,,1,140,61,4,-5.7,1016.1,1023.9,,,,,2,0,Ci,,2000,,,-2.6,,,,
146,2019-03-09 06:00,1,,.9,110,63,4.2,-5.2,1016.3,1024.1,,,,,2,0,Ci,,1994,,,-3.1,,,,
146,2019-03-09 07:00,.6,,1.3,140,66,4.2,-5,1016.1,1023.9,0,0,,,4,0,Ci,,1819,,,-3.1,,,,
146,2019-03-09 08:00,2.3,,.7,110,62,4.5,-4.2,1016.1,1023.8,.3,.2,,,3,0,Ci,,1915,,,-1.4,,,,
146,2019-03-09 09:00,4.9,,.5,160,56,4.9,-3.1,1016.1,1023.8,1,.78,,,4,0,Ci,,1893,,,2.5,,,,
146,2019-03-09 10:00,9.4,,.7,90,41,4.8,-3.2,1016.1,1023.6,1,1.75,,,6,0,Ci,,2000,,,10.3,,,,
